okr;nrk;komitet;kandydat;glosy;procent;procentl;wynik;plec
31;10;PiS;Kołodziejczyk Grzegorz Tadeusz;3972;0.99;4.02;N;M
31;11;PiS;Zięba Janina Maria;1162;0.29;1.18;N;K
31;12;PiS;Fierla Damian Tomasz;952;0.24;0.96;N;M
31;13;PiS;Kaczyński Leonard Zbigniew;4485;1.11;4.54;N;M
31;14;PiS;Kurzawa Jerzy;1267;0.31;1.28;N;M
31;15;PiS;Jacent Daniel Andrzej;1542;0.38;1.56;N;M
31;16;PiS;Wermińska Stanisława;2046;0.51;2.07;N;K
31;17;PiS;Pierończyk Marcin Tomasz;944;0.23;0.96;N;M
31;18;PiS;Dziedzic Magdalena Anna;1160;0.29;1.17;N;K
31;19;PiS;Pawlik Grażyna Ewa;1057;0.26;1.07;N;K
31;20;PiS;Dziubany Katarzyna;1244;0.31;1.26;N;K
31;21;PiS;Osiejuk Krzysztof Roman;409;0.10;0.41;N;M
31;22;PiS;Gosiewski Maciej Zbigniew;2683;0.67;2.72;N;M
31;23;PiS;Zuzelska Grażyna;753;0.19;0.76;N;K
31;24;PiS;Poczachowski Wojciech Jerzy;936;0.23;0.95;N;M
31;1;SLD;Zaborowski Zbyszek;9482;2.35;36.89;T;M
31;2;SLD;Bożyk Paweł;1035;0.26;4.03;N;M
31;3;SLD;Klekot Ewa;2881;0.72;11.21;N;K
31;4;SLD;Moskwa Henryk Jan;737;0.18;2.87;N;M
31;5;SLD;Kwiatek Włodzimierz Roman;557;0.14;2.17;N;M
31;6;SLD;Zapart Katarzyna Urszula;753;0.19;2.93;N;K
31;7;SLD;Stryjak Cezary Andrzej;1022;0.25;3.98;N;M
31;8;SLD;Dąbkowski Łukasz Tomasz;414;0.10;1.61;N;M
31;9;SLD;Paca Monika Maria;684;0.17;2.66;N;K
31;10;SLD;Kaczyńska Barbara Urszula;380;0.09;1.48;N;K
31;11;SLD;Cupiał Paweł Andrzej;344;0.09;1.34;N;M
31;12;SLD;Zięba Marianna Anna;569;0.14;2.21;N;K
31;13;SLD;Chmielewska Ewa Maria;708;0.18;2.75;N;K
31;14;SLD;Brózda Anna;213;0.05;0.83;N;K
31;15;SLD;Pełka Irena Maria;413;0.10;1.61;N;K
31;16;SLD;Fiutek Łukasz Krzysztof;1773;0.44;6.90;N;M
31;17;SLD;Nawara Halina Bożena;402;0.10;1.56;N;K
31;18;SLD;Brol-Stachowska Ksenia Beata;170;0.04;0.66;N;K
31;19;SLD;Maciaś Jarosław Krzysztof;169;0.04;0.66;N;M
31;20;SLD;Gandyk Marcin Tomasz;170;0.04;0.66;N;M
31;21;SLD;Pokorski Zbigniew Jacek;323;0.08;1.26;N;M
31;22;SLD;Ochalska Beata Gabriela;429;0.11;1.67;N;K
31;23;SLD;Chmiel Wojciech Stanisław;718;0.18;2.79;N;M
31;24;SLD;Potyrała Dariusz Mirosław;1358;0.34;5.28;N;M
31;1;PSL;Kurak Krzysztof;3164;0.79;28.16;N;M
31;2;PSL;Szymborska Grażyna Danuta;1761;0.44;15.67;N;K
31;3;PSL;Wawrzyniak Sławomir Wojciech;803;0.20;7.15;N;M
31;4;PSL;Boniewski Leszek Stanisław;213;0.05;1.90;N;M
31;5;PSL;Juszczyk Małgorzata Anna;257;0.06;2.29;N;K
31;6;PSL;Salwiczek Marian Józef;695;0.17;6.18;N;M
31;7;PSL;Wołoska Karina Beata;185;0.05;1.65;N;K
31;8;PSL;Żabiński Tomasz Jan;261;0.06;2.32;N;M
31;9;PSL;Lach Andrzej Michał;171;0.04;1.52;N;M
31;10;PSL;Radomski Ryszard Władysław;134;0.03;1.19;N;M
31;11;PSL;Bochenek Władysław Bartłomiej;868;0.22;7.72;N;M
31;12;PSL;Molka Ewa Antonina;144;0.04;1.28;N;K
31;13;PSL;Redełkiewicz Janusz;78;0.02;0.69;N;M
31;14;PSL;Magdziorz Gabriela Maria;275;0.07;2.45;N;K
31;15;PSL;Nowak Jacek Andrzej;92;0.02;0.82;N;M
31;16;PSL;Rogula Ewa Iwona;92;0.02;0.82;N;K
31;17;PSL;Kot Grzegorz Benedykt;118;0.03;1.05;N;M
31;18;PSL;Danielczyk Edyta Małgorzata;189;0.05;1.68;N;K
31;19;PSL;Flasza Jan;79;0.02;0.70;N;M
31;20;PSL;Kotulska Barbara Teresa;166;0.04;1.48;N;K
31;21;PSL;Dobrowolski Mirosław Zenon;164;0.04;1.46;N;M
31;22;PSL;Olejnik Iwona Barbara;414;0.10;3.68;N;K
31;23;PSL;Szmajda Jerzy Michał;210;0.05;1.87;N;M
31;24;PSL;Depta Adam Szczepan;704;0.17;6.27;N;M
31;1;PO;Tomczykiewicz Tomasz Kazimierz;57323;14.23;29.39;T;M
31;2;PO;Pietraszewska Danuta Róża;25496;6.33;13.07;T;K
31;3;PO;Pierzchała Elżbieta Apolonia;14557;3.61;7.46;T;K
31;4;PO;Plura Marek Mirosław;22795;5.66;11.69;T;M
31;5;PO;Wójcik Marek Krzysztof;10753;2.67;5.51;T;M
31;6;PO;Ziętek Jerzy Marek;8960;2.22;4.59;T;M
31;7;PO;Rzymełka Jan Antoni;7821;1.94;4.01;N;M
31;8;PO;Klosa Zygmunt Konrad;4478;1.11;2.30;N;M
31;9;PO;Szulc Mariola Barbara;2732;0.68;1.40;N;K
31;10;PO;Kołodziej Ewa Edyta;14149;3.51;7.26;T;K
31;11;PO;Charchuła Jolanta Beata;3819;0.95;1.96;N;K
31;12;PO;Spiołek Łukasz Andrzej;712;0.18;0.37;N;M
31;13;PO;Klimek Sabina Magdalena;7641;1.90;3.92;N;K
31;14;PO;Idzik Magdalena Sylwia;1604;0.40;0.82;N;K
31;15;PO;Przybylski Krzysztof;3213;0.80;1.65;N;M
31;16;PO;Bochnia Tomasz Piotr;973;0.24;0.50;N;M
31;17;PO;Szczepaniok Piotr Ludwik;1219;0.30;0.63;N;M
31;18;PO;Gębicka - Matusz Ewa Anna;684;0.17;0.35;N;K
31;19;PO;Handermander - Lewicka Małgorzata Anna;745;0.18;0.38;N;K
31;20;PO;Wójtowicz Krzysztof;1165;0.29;0.60;N;M
31;21;PO;Matwin Agnieszka Maria;1358;0.34;0.70;N;K
31;22;PO;Węgliński Rafał Grzegorz;559;0.14;0.29;N;M
31;23;PO;Machura Mariusz Mieczysław;672;0.17;0.34;N;M
31;24;PO;Łataś Rafał Adrian;1590;0.39;0.82;N;M
32;1;PiS;Malik Ewa Danuta;25214;8.99;42.41;T;K
32;2;PiS;Andzel Waldemar Franciszek;10328;3.68;17.37;T;M
32;3;PiS;Waszczuk Marcin;2531;0.90;4.26;N;M
32;4;PiS;Sokół Paweł Jan;2164;0.77;3.64;N;M
32;5;PiS;Głowacka Halina Józefa;2049;0.73;3.45;N;K
32;6;PiS;Sroka Andrzej Wiesław;1961;0.70;3.30;N;M
32;7;PiS;Grudzińska-Kubik Bożena Władysława;1746;0.62;2.94;N;K
32;8;PiS;Warwas Robert Piotr;4535;1.62;7.63;N;M
32;9;PiS;Materla Maria;1305;0.47;2.20;N;K
32;10;PiS;Wydra Przemysław Aleksander;1176;0.42;1.98;N;M
32;11;PiS;Romaniak Monika Maria;686;0.24;1.15;N;K
32;12;PiS;Szydlik Bożena Grażyna;782;0.28;1.32;N;K
32;13;PiS;Skarbińska-Poznańska Alicja Ewa;622;0.22;1.05;N;K
32;14;PiS;Gruca Michał Roman;635;0.23;1.07;N;M
32;15;PiS;Paś Stanisław;580;0.21;0.98;N;M
32;16;PiS;Piątek Zbigniew Józef;930;0.33;1.56;N;M
32;17;PiS;Guzdraj Maciej Piotr;506;0.18;0.85;N;M
32;18;PiS;Zarychta-Surówka Małgorzata Wioletta;1703;0.61;2.86;N;K
32;1;SLD;Karolczak Kazimierz;6498;2.32;17.82;N;M
32;2;SLD;Klepacz Witold Janusz;6817;2.43;18.70;T;M
32;3;SLD;Konus Magdalena Joanna;1703;0.61;4.67;N;K
32;4;SLD;Czarski Michał Adam;3834;1.37;10.52;N;M
32;5;SLD;Gajda Marian;4101;1.46;11.25;N;M
32;6;SLD;Barański Marek Janusz;2910;1.04;7.98;N;M
32;7;SLD;Gierczak Mariusz Tomasz;769;0.27;2.11;N;M
32;8;SLD;Pietrzyk Rafał Jan;1006;0.36;2.76;N;M
32;9;SLD;Gajdzik-Stępniak Ewa Aniela;1402;0.50;3.85;N;K
32;10;SLD;Łatak Stefan Paweł;1690;0.60;4.64;N;M
32;11;SLD;Frankowska Bogusława;382;0.14;1.05;N;K
32;12;SLD;Pawłowska Monika Anna;1093;0.39;3.00;N;K
32;13;SLD;Bierońska Ewa Katarzyna;885;0.32;2.43;N;K
32;14;SLD;Czekajski Marek Michał;357;0.13;0.98;N;M
32;15;SLD;Sienicki Edward Tadeusz;111;0.04;0.30;N;M
32;16;SLD;Pasamonik Przemysław Bartosz;511;0.18;1.40;N;M
32;17;SLD;Kobus Katarzyna Maria;454;0.16;1.25;N;K
32;18;SLD;Borowiec Bożena Ewa;1937;0.69;5.31;N;K
32;1;PSL;Dąbrowa Stanisław;5043;1.80;41.06;N;M
32;2;PSL;Pawelec Mariusz;776;0.28;6.32;N;M
32;3;PSL;Bober Edward Józef;2061;0.74;16.78;N;M
32;4;PSL;Ślusarczyk Joanna Jadwiga;694;0.25;5.65;N;K
32;5;PSL;Król Ewa Teresa;650;0.23;5.29;N;K
32;6;PSL;Kołton Mariusz Jan;255;0.09;2.08;N;M
32;7;PSL;Paks Stanisław Marek;597;0.21;4.86;N;M
32;8;PSL;Binko Zbigniew Zenon;235;0.08;1.91;N;M
32;9;PSL;Hanc-Kuczkowska Aneta Grażyna;114;0.04;0.93;N;K
32;10;PSL;Janik Ewa Barbara;272;0.10;2.21;N;K
32;11;PSL;Majka Tomasz Krzysztof;178;0.06;1.45;N;M
32;12;PSL;Górny Tomasz Marcin;138;0.05;1.12;N;M
32;13;PSL;Machura Danuta Stanisława;177;0.06;1.44;N;K
32;14;PSL;Janeczek Dariusz Piotr;141;0.05;1.15;N;M
32;15;PSL;Czekaj Sławomir Adam;328;0.12;2.67;N;M
32;16;PSL;Bielec Katarzyna Karolina;138;0.05;1.12;N;K
32;17;PSL;Masłowska Magdalena;234;0.08;1.91;N;K
32;18;PSL;Latos Marcin Mieczysław;250;0.09;2.04;N;M
32;1;PO;Saługa Wojciech Paweł;26368;9.41;21.88;T;M
32;2;PO;Małecka-Libera Beata Maria;23822;8.50;19.76;T;K
32;3;PO;Pisalski Grzegorz Ottokar;8702;3.10;7.22;N;M
32;4;PO;Pięta Jarosław;9309;3.32;7.72;T;M
32;5;PO;Śliwińska Anna Elżbieta;3911;1.40;3.24;N;K
32;6;PO;Szaleniec Zbigniew Marian;8302;2.96;6.89;N;M
32;7;PO;Van der Coghen Piotr Artur;12171;4.34;10.10;T;M
32;8;PO;Nemś Anna Ewa;9086;3.24;7.54;T;K
32;9;PO;Matyba Natalia Sylwia;1042;0.37;0.86;N;K
32;10;PO;Potępa Maria Barbara;3050;1.09;2.53;N;K
32;11;PO;Pasek Tomasz Dariusz;2860;1.02;2.37;N;M
32;12;PO;Sendobry Marta Teresa;459;0.16;0.38;N;K
32;13;PO;Śliwa Monika Teresa;2679;0.96;2.22;N;K
32;14;PO;Zając Michał Łukasz;2306;0.82;1.91;N;M
32;15;PO;Przybylak Bogusława Henryka;704;0.25;0.58;N;K
32;16;PO;Kucia Renata;794;0.28;0.66;N;K
32;17;PO;Hermanowicz Zbigniew Stefan;702;0.25;0.58;N;M
32;18;PO;Stachowicz Katarzyna Karolina;4263;1.52;3.54;N;K
33;1;PiS;Kempa Beata Agnieszka;70127;16.20;50.80;T;K
33;2;PiS;Rusiecki Jarosław;7323;1.69;5.31;T;M
33;3;PiS;Zuba Maria;6222;1.44;4.51;T;K
33;4;PiS;Bętkowski Andrzej Krzysztof;4591;1.06;3.33;T;M
33;5;PiS;Lipiec Krzysztof Bogdan;6774;1.56;4.91;T;M
33;6;PiS;Kwitek Marek;3726;0.86;2.70;N;M
33;7;PiS;Olendzka Halina Bronisława;2331;0.54;1.69;N;K
33;8;PiS;Latosiński Bogdan Jan;2481;0.57;1.80;N;M
33;9;PiS;Sołtysiak Małgorzata Krystyna;1886;0.44;1.37;N;K
33;10;PiS;Piątek Zbigniew Jacek;3295;0.76;2.39;N;M
33;11;PiS;Nassalski Paweł Adam;396;0.09;0.29;N;M
33;12;PiS;Janiszewski Lech Tadeusz;1269;0.29;0.92;N;M
33;13;PiS;Forkasiewicz Grzegorz Paweł;3836;0.89;2.78;N;M
33;14;PiS;Olejnik Małgorzata Dorota;1659;0.38;1.20;N;K
33;15;PiS;Gawlik Stanisława Marianna;1122;0.26;0.81;N;K
33;16;PiS;Faryna Paweł Adam;1884;0.44;1.36;N;M
33;17;PiS;Leśniewicz Danuta;1008;0.23;0.73;N;K
33;18;PiS;Kowalczyk Bogusław Sławomir;1013;0.23;0.73;N;M
33;19;PiS;Grządziel Andrzej;838;0.19;0.61;N;M
33;20;PiS;Wicha Renata Elżbieta;540;0.12;0.39;N;K
33;21;PiS;Nawrot Janusz;1556;0.36;1.13;N;M
33;22;PiS;Gębski Mieczysław;1039;0.24;0.75;N;M
33;23;PiS;Nowak Stanisław Eustachy;2030;0.47;1.47;N;M
33;24;PiS;Zgrzywa Romuald Leon;576;0.13;0.42;N;M
33;25;PiS;Barwinek Beata Jadwiga;543;0.13;0.39;N;K
33;26;PiS;Wiśniewska Anna;1218;0.28;0.88;N;K
33;27;PiS;Lenart Andrzej Marek;1228;0.28;0.89;N;M
33;28;PiS;Dzwonek Michał Jan;621;0.14;0.45;N;M
33;29;PiS;Kowalczyk Anna;624;0.14;0.45;N;K
33;30;PiS;Ramus Tomasz;990;0.23;0.72;N;M
33;31;PiS;Duda Jadwiga;961;0.22;0.70;N;K
33;32;PiS;Kaczmarek Tomasz Krzysztof;4332;1.00;3.14;T;M
33;1;SLD;Kopyciński Sławomir Piotr;7003;1.62;16.64;T;M
33;2;SLD;Milcarz Henryk Mieczysław;6675;1.54;15.86;N;M
33;3;SLD;Winiarczyk-Kossakowska Małgorzata Dorota;2940;0.68;6.98;N;K
33;4;SLD;Kizińska Bożena Maria;1119;0.26;2.66;N;K
33;5;SLD;Jaskiernia Jerzy Andrzej;5714;1.32;13.57;N;M
33;6;SLD;Nowaczek Piotr Rafał;1313;0.30;3.12;N;M
33;7;SLD;Gierada Jan;4141;0.96;9.84;N;M
33;8;SLD;Romanowska Irena Anna;779;0.18;1.85;N;K
33;9;SLD;Gajda Jan;2172;0.50;5.16;N;M
33;10;SLD;Malinowski Krzysztof Andrzej;824;0.19;1.96;N;M
33;11;SLD;Grabowski Józef;1788;0.41;4.25;N;M
33;12;SLD;Magierowska Jolanta;353;0.08;0.84;N;K
33;13;SLD;Marczewski Sławomir Szczepan;1567;0.36;3.72;N;M
33;14;SLD;Zygan Marek Józef;734;0.17;1.74;N;M
33;15;SLD;Gorczyca Janusz Wiesław;185;0.04;0.44;N;M
33;16;SLD;Witkowska Grażyna Maria;455;0.11;1.08;N;K
33;17;SLD;Karpińska Halina;464;0.11;1.10;N;K
33;18;SLD;Libuda Józef;490;0.11;1.16;N;M
33;19;SLD;Gliwa Bogusław Franciszek;91;0.02;0.22;N;M
33;20;SLD;Gugulski Jacek Mariusz;366;0.08;0.87;N;M
33;21;SLD;Krupa Katarzyna Izabela;665;0.15;1.58;N;K
33;22;SLD;Curyło Marian Władysław;102;0.02;0.24;N;M
33;23;SLD;Kowalski Tomasz Norbert;224;0.05;0.53;N;M
33;24;SLD;Zawarczyńska Maria Jolanta;174;0.04;0.41;N;K
33;25;SLD;Dziama Teresa Maria;201;0.05;0.48;N;K
33;26;SLD;Bęben Małgorzata Barbara;133;0.03;0.32;N;K
33;27;SLD;Osmoła Dorota;107;0.02;0.25;N;K
33;28;SLD;Maciejski Stanisław;86;0.02;0.20;N;M
33;29;SLD;Wasińska Urszula;197;0.05;0.47;N;K
33;30;SLD;Wysocka Wioletta Elżbieta;174;0.04;0.41;N;K
33;31;SLD;Malesza Agnieszka;226;0.05;0.54;N;K
33;32;SLD;Sarnecka Magdalena Maria;634;0.15;1.51;N;K
33;1;PSL;Jarubas Adam Sebastian;28750;6.64;33.59;T;M
33;2;PSL;Pawlak Mirosław Antoni;6317;1.46;7.38;T;M
33;3;PSL;Górczyński Jarosław Jacek;4814;1.11;5.62;T;M
33;4;PSL;Gos Marek;4131;0.95;4.83;N;M
33;5;PSL;Żołądek Piotr Bogusław;2563;0.59;2.99;N;M
33;6;PSL;Kotowski Kazimierz Jerzy;4022;0.93;4.70;N;M
33;7;PSL;Muzoł Małgorzata;2208;0.51;2.58;N;K
33;8;PSL;Garczewski Romuald Zygmunt;2870;0.66;3.35;N;M
33;9;PSL;Nagórny Ryszard;961;0.22;1.12;N;M
33;10;PSL;Soboń Bogdan Marian;1883;0.43;2.20;N;M
33;11;PSL;Kręcka Jolanta;2022;0.47;2.36;N;K
33;12;PSL;Gierada Bogdan Kazimierz;2451;0.57;2.86;N;M
33;13;PSL;Dziubek Grzegorz Artur;2504;0.58;2.93;N;M
33;14;PSL;Kobierski Zdzisław;681;0.16;0.80;N;M
33;15;PSL;Kędzierska Magdalena Dorota;1166;0.27;1.36;N;K
33;16;PSL;Stoksik Adam Ludwik;2616;0.60;3.06;N;M
33;17;PSL;Moskwa Jan;1023;0.24;1.20;N;M
33;18;PSL;Gajewski Krzysztof Marian;1257;0.29;1.47;N;M
33;19;PSL;Adamczyk Maria Janina;1023;0.24;1.20;N;K
33;20;PSL;Przybylski Wojciech Antoni;1588;0.37;1.86;N;M
33;21;PSL;Skotnicki Michał Tomasz;1499;0.35;1.75;N;M
33;22;PSL;Słonina Joanna Katarzyna;833;0.19;0.97;N;K
33;23;PSL;Rybczyk Jolanta Halina;696;0.16;0.81;N;K
33;24;PSL;Niedzielska Iwona Mariola;242;0.06;0.28;N;K
33;25;PSL;Jaros-Urbaniak Anna Teresa;299;0.07;0.35;N;K
33;26;PSL;Kolarz Jerzy Adam;1696;0.39;1.98;N;M
33;27;PSL;Popczyk-Fiecek Wanda Anna;221;0.05;0.26;N;K
33;28;PSL;Stanioch Małgorzata Maria;999;0.23;1.17;N;K
33;29;PSL;Szymańska Małgorzata Ewa;675;0.16;0.79;N;K
33;30;PSL;Masternak Stanisław Kazimierz;1952;0.45;2.28;N;M
33;31;PSL;Cymerys Kazimierz Tadeusz;809;0.19;0.95;N;M
33;32;PSL;Oczkowicz Beata;819;0.19;0.96;N;K
33;1;PO;Okła-Drewnowicz Marzena;34745;8.03;31.61;T;K
33;2;PO;Miodowicz Konstanty Bronisław;14202;3.28;12.92;T;M
33;3;PO;Pacelt Zbigniew;8842;2.04;8.04;T;M
33;4;PO;Gierada Artur Daniel;11679;2.70;10.63;T;M
33;5;PO;Irla Jadwiga Józefa;3183;0.74;2.90;N;K
33;6;PO;Pietrzczyk Lucjan Marek;6057;1.40;5.51;T;M
33;7;PO;Suchański Jerzy Zdzisław;3570;0.82;3.25;N;M
33;8;PO;Capała Tomasz Jarosław;2260;0.52;2.06;N;M
33;9;PO;Niżyński Krzysztof Andrzej;2416;0.56;2.20;N;M
33;10;PO;Janik Renata Urszula;3621;0.84;3.29;N;K
33;11;PO;Schwerzler Karina Anna;2921;0.67;2.66;N;K
33;12;PO;Gosek Agnieszka Barbara;1038;0.24;0.94;N;K
33;13;PO;Bodzioch Adam Andrzej;1101;0.25;1.00;N;M
33;14;PO;Bryk Józef;1058;0.24;0.96;N;M
33;15;PO;Modras Małgorzata Ewa;442;0.10;0.40;N;K
33;16;PO;Jarosz Karolina Dominika;1311;0.30;1.19;N;K
33;17;PO;Radłowska-Raban Małgorzata Ewa;1036;0.24;0.94;N;K
33;18;PO;Jedliński Marek Paweł;255;0.06;0.23;N;M
33;19;PO;Radlak Sławomir;369;0.09;0.34;N;M
33;20;PO;Zielonka Jolanta Ewa;598;0.14;0.54;N;K
33;21;PO;Kański Artur Józef;510;0.12;0.46;N;M
33;22;PO;Grzesiak-Witek Danuta;605;0.14;0.55;N;K
33;23;PO;Michalska Marzena Marta;800;0.18;0.73;N;K
33;24;PO;Kiejzik-Wegener Wanda;284;0.07;0.26;N;K
33;25;PO;Szczypiór Krzysztof Antoni;409;0.09;0.37;N;M
33;26;PO;Staciwa Sławomir Witold;1593;0.37;1.45;N;M
33;27;PO;Mik Janusz Sylwester;389;0.09;0.35;N;M
33;28;PO;Woźniak Michał Paweł;378;0.09;0.34;N;M
33;29;PO;Pierzak Ryszard;517;0.12;0.47;N;M
33;30;PO;Pytlak Wiktor;268;0.06;0.24;N;M
33;31;PO;Zych Tomasz Władysław;1228;0.28;1.12;N;M
33;32;PO;Marczewska Marzena Anna;2231;0.52;2.03;N;K
34;1;PiS;Krasulski Leonard Seweryn;12790;6.54;28.17;T;M
34;2;PiS;Kulczyk Joanna;5329;2.72;11.74;N;K
34;3;PiS;Babalski Zbigniew;7217;3.69;15.90;T;M
34;4;PiS;Necio Jerzy;1063;0.54;2.34;N;M
34;5;PiS;Kobryń-Szczepańska Dorota;1298;0.66;2.86;N;K
34;6;PiS;Polański Marek Józef;2631;1.34;5.79;N;M
34;7;PiS;Koniecko Adam;1468;0.75;3.23;N;M
34;8;PiS;Nawrocki Przemysław Aleksander;926;0.47;2.04;N;M
34;9;PiS;Ołdakowski Adam;3487;1.78;7.68;N;M
34;10;PiS;Kielak Danuta;1725;0.88;3.80;N;K
34;11;PiS;Straus Adam;796;0.41;1.75;N;M
34;12;PiS;Motyka-Kozioł Karolina;592;0.30;1.30;N;K
34;13;PiS;Waszczak Renata Magdalena;986;0.50;2.17;N;K
34;14;PiS;Ulewicz Andrzej;325;0.17;0.72;N;M
34;15;PiS;Wrońska Anna Weronika;1748;0.89;3.85;N;K
34;16;PiS;Sadowski Jan Adam;3022;1.54;6.66;N;M
34;1;SLD;Mańkut Władysław;4838;2.47;32.06;N;M
34;2;SLD;Janczuk Danuta Anna;1659;0.85;10.99;N;K
34;3;SLD;Bojko Edward;2003;1.02;13.27;N;M
34;4;SLD;Sowicka Małgorzata Dorota;1538;0.79;10.19;N;K
34;5;SLD;Przyborowski Wincenty Marian;633;0.32;4.19;N;M
34;6;SLD;Galikowska Anna Justyna;420;0.21;2.78;N;K
34;7;SLD;Bubeła Jerzy;419;0.21;2.78;N;M
34;8;SLD;Nadarzewska Ludmiła Małgorzata;386;0.20;2.56;N;K
34;9;SLD;Jóźwiak Grażyna;340;0.17;2.25;N;K
34;10;SLD;Wierzbowska Magdalena;441;0.23;2.92;N;K
34;11;SLD;Głowacki Zbigniew Alojzy;346;0.18;2.29;N;M
34;12;SLD;Wiśniewski Adam Zygmunt;338;0.17;2.24;N;M
34;13;SLD;Mazurkiewicz Edwarda Michalina;289;0.15;1.92;N;K
34;14;SLD;Józefiak Jerzy Marian;103;0.05;0.68;N;M
34;15;SLD;Esden-Tempska Katarzyna Daria;241;0.12;1.60;N;K
34;16;SLD;Dziewałtowski-Gintowt Juliusz;1097;0.56;7.27;N;M
34;1;PSL;Żelichowski Stanisław;6458;3.30;27.05;T;M
34;2;PSL;Szulc Jolanta Elżbieta;2261;1.16;9.47;N;K
34;3;PSL;Brzezin Gustaw Marek;2656;1.36;11.13;N;M
34;4;PSL;Wróblewski Witold Marek;846;0.43;3.54;N;M
34;5;PSL;Kunicka Danuta;3724;1.90;15.60;N;K
34;6;PSL;Mroziński Henryk;1644;0.84;6.89;N;M
34;7;PSL;Przewłocka Beata Maria;160;0.08;0.67;N;K
34;8;PSL;Zieliński Artur;343;0.18;1.44;N;M
34;9;PSL;Kasprowicz Zygmunt;542;0.28;2.27;N;M
34;10;PSL;Ziejewski Zbigniew;2067;1.06;8.66;N;M
34;11;PSL;Kozioł Małgorzata Krystyna;278;0.14;1.16;N;K
34;12;PSL;Piechota Irena;357;0.18;1.50;N;K
34;13;PSL;Zabłocki Wojciech;573;0.29;2.40;N;M
34;14;PSL;Głowacz Bogdan Jan;866;0.44;3.63;N;M
34;15;PSL;Chrościcka Beata Lidia;252;0.13;1.06;N;K
34;16;PSL;Nowakowska Teresa;843;0.43;3.53;N;K
34;1;PO;Rybicki Sławomir Piotr;13644;6.97;16.46;T;M
34;2;PO;Cieśliński Piotr;15547;7.95;18.75;T;M
34;3;PO;Gelert Elżbieta Kazimiera;15901;8.13;19.18;T;K
34;4;PO;Harmaciński Krzysztof;4402;2.25;5.31;N;M
34;5;PO;Rymarska-Pszenna Maria Bernadeta;1433;0.73;1.73;N;K
34;6;PO;Sycz Miron;8884;4.54;10.72;T;M
34;7;PO;Naguszewski Tadeusz;3850;1.97;4.64;N;M
34;8;PO;Żyliński Adam Jacek;6588;3.37;7.95;N;M
34;9;PO;Dembek Ewa Barbara;2875;1.47;3.47;N;K
34;10;PO;Dziąg Leszek Jan;1361;0.70;1.64;N;M
34;11;PO;Korzeniewska-Lasota Anna;1312;0.67;1.58;N;K
34;12;PO;Wilczak Małgorzata Magdalena;1066;0.54;1.29;N;K
34;13;PO;Hoch Henryk Paweł;1541;0.79;1.86;N;M
34;14;PO;Grodowska Alicja;1351;0.69;1.63;N;K
34;15;PO;Romanowski Jerzy;1220;0.62;1.47;N;M
34;16;PO;Ostrowski Witold;1929;0.99;2.33;N;M
35;1;PiS;Szmit Jerzy;17234;6.63;28.73;T;M
35;2;PiS;Arent Iwona Ewa;11955;4.60;19.93;T;K
35;3;PiS;Opara Jakub Marcin;5730;2.20;9.55;N;M
35;4;PiS;Kossakowski Wojciech;5548;2.13;9.25;N;M
35;5;PiS;Małecki Jerzy Wojciech;3259;1.25;5.43;N;M
35;6;PiS;Olbryś Szczepan Tadeusz;1998;0.77;3.33;N;M
35;7;PiS;Krajewska Teresa;2505;0.96;4.18;N;K
35;8;PiS;Plawgo Tadeusz;1115;0.43;1.86;N;M
35;9;PiS;Kunda Jerzy;1424;0.55;2.37;N;M
35;10;PiS;Krzyżewska Ewa;1436;0.55;2.39;N;K
35;11;PiS;Kochanowski Michał;1197;0.46;2.00;N;M
35;12;PiS;Senda Grażyna Barbara;1016;0.39;1.69;N;K
35;13;PiS;Ołyński Waldemar;261;0.10;0.44;N;M
35;14;PiS;Wiszowaty Zbigniew Grzegorz;1172;0.45;1.95;N;M
35;15;PiS;Krysiuk Bożenna Halina;385;0.15;0.64;N;K
35;16;PiS;Ragin-Mic Danuta;217;0.08;0.36;N;K
35;17;PiS;Maciejewski Andrzej;492;0.19;0.82;N;M
35;18;PiS;Rusinowski Grzegorz Józef;445;0.17;0.74;N;M
35;19;PiS;Ulewicz Bożenna;2607;1.00;4.35;N;K
35;1;SLD;Iwiński Tadeusz;11025;4.24;47.89;T;M
35;2;SLD;Kijowski Janusz Józef;966;0.37;4.20;N;M
35;3;SLD;Łapińska Krystyna Nina;1324;0.51;5.75;N;K
35;4;SLD;Czepułkowski Jerzy Mieczysław;1739;0.67;7.55;N;M
35;5;SLD;Iwaszkiewicz Wojciech Karol;887;0.34;3.85;N;M
35;6;SLD;Koziński Janusz;616;0.24;2.68;N;M
35;7;SLD;Kacprzycki Krzysztof;623;0.24;2.71;N;M
35;8;SLD;Chrostowska Teresa Anna;627;0.24;2.72;N;K
35;9;SLD;Rutkowska Elżbieta;434;0.17;1.89;N;K
35;10;SLD;Aszkiełowicz Mieczysław;414;0.16;1.80;N;M
35;11;SLD;Dawcewicz Barbara;415;0.16;1.80;N;K
35;12;SLD;Sulewski Andrzej Sylwester;160;0.06;0.70;N;M
35;13;SLD;Moszczyńska Izabela;247;0.09;1.07;N;K
35;14;SLD;Tobolska Katarzyna;164;0.06;0.71;N;K
35;15;SLD;Konieczko Emilia Natalia;265;0.10;1.15;N;K
35;16;SLD;Wąsowicz Anna;171;0.07;0.74;N;K
