24.html;3;3;KWW Ruch Narodowy;Świech Michał Stefan;135;0.06 %;N
24.html;3;4;KWW Ruch Narodowy;Jurek Michał Józef;187;0.09 %;N
24.html;3;5;KWW Ruch Narodowy;Durałek Adrianna Elżbieta;106;0.05 %;N
24.html;3;6;KWW Ruch Narodowy;Suski Michał Czesław;153;0.07 %;N
24.html;3;7;KWW Ruch Narodowy;Malczok Patryk Wojciech;99;0.05 %;N
24.html;3;8;KWW Ruch Narodowy;Kacprzak Jadwiga;138;0.07 %;N
24.html;3;9;KWW Ruch Narodowy;Bartosik Damian Aleksander;135;0.06 %;N
24.html;3;10;KWW Ruch Narodowy;Klusaczyk Katarzyna Anna;76;0.04 %;N
24.html;3;11;KWW Ruch Narodowy;Grabiec Jarosław;257;0.12 %;N
24.html;3;12;KWW Ruch Narodowy;Żygłowicz Agnieszka Anna;95;0.05 %;N
24.html;3;13;KWW Ruch Narodowy;Hajduga Anna Magdalena;176;0.08 %;N
24.html;3;14;KWW Ruch Narodowy;Rzymanek Paweł;364;0.17 %;N
24.html;3;1;SLD;Jarosz Marian Franciszek;6370;3.02 %;N
24.html;3;2;SLD;Bielawski Andrzej Kazimierz;1355;0.64 %;N
24.html;3;3;SLD;Pierchała Irena Bronisława;2633;1.25 %;N
24.html;3;4;SLD;Droździel Agnieszka Barbara;438;0.21 %;N
24.html;3;5;SLD;Rzytki Tomasz Jan;554;0.26 %;N
24.html;3;6;SLD;Tyczyńska Elżbieta;504;0.24 %;N
24.html;3;7;SLD;Wyleżych Krzysztof Marian;358;0.17 %;N
24.html;3;8;SLD;Dzierżawa Tomasz Mieczysław;247;0.12 %;N
24.html;3;9;SLD;Sajewicz Krzysztof Robert;348;0.17 %;N
24.html;3;10;SLD;Morcińska Izabela Maria;145;0.07 %;N
24.html;3;11;SLD;Ciałoń Józef Alojzy;273;0.13 %;N
24.html;3;12;SLD;Ciosek Katarzyna Olga;299;0.14 %;N
24.html;3;13;SLD;Zając Andrzej Roman;676;0.32 %;N
24.html;3;14;SLD;Szymańska Janina Barbara;932;0.44 %;N
24.html;3;1;KW Nowa Prawica — Janusza Korwin-Mikke;Pustelnik Adam Ferdynand;3599;1.71 %;N
24.html;3;2;KW Nowa Prawica — Janusza Korwin-Mikke;Helis Paweł;530;0.25 %;N
24.html;3;3;KW Nowa Prawica — Janusza Korwin-Mikke;Żubrowska Magdalena;377;0.18 %;N
24.html;3;4;KW Nowa Prawica — Janusza Korwin-Mikke;Gaca Mariusz Ryszard;424;0.20 %;N
24.html;3;5;KW Nowa Prawica — Janusza Korwin-Mikke;Pyzel Anna Magdalena;148;0.07 %;N
24.html;3;6;KW Nowa Prawica — Janusza Korwin-Mikke;Solich Zygmunt;363;0.17 %;N
24.html;3;7;KW Nowa Prawica — Janusza Korwin-Mikke;Kotula Bożena Ewa;327;0.16 %;N
24.html;3;8;KW Nowa Prawica — Janusza Korwin-Mikke;Urbańczyk Maciej Krzysztof;534;0.25 %;N
24.html;3;9;KW Nowa Prawica — Janusza Korwin-Mikke;Kurpanik Daria Elżbieta;248;0.12 %;N
24.html;3;10;KW Nowa Prawica — Janusza Korwin-Mikke;Kołodziejczyk Rudolf Bernard;289;0.14 %;N
24.html;3;11;KW Nowa Prawica — Janusza Korwin-Mikke;Olszewski Krzysztof Łukasz;270;0.13 %;N
24.html;3;12;KW Nowa Prawica — Janusza Korwin-Mikke;Skiba Ewa Barbara;571;0.27 %;N
24.html;3;1;KW Oburzeni;Węgliński Leon;261;0.12 %;N
24.html;3;2;KW Oburzeni;Świtoń Ewelina Karolina;180;0.09 %;N
24.html;3;3;KW Oburzeni;Krystera Przemysław Norbert;41;0.02 %;N
24.html;3;4;KW Oburzeni;Cisowska Beata Małgorzata;119;0.06 %;N
24.html;3;5;KW Oburzeni;Gleich Rafał Dawid;65;0.03 %;N
24.html;3;6;KW Oburzeni;Ordon Berenika Anna;89;0.04 %;N
24.html;3;7;KW Oburzeni;Wrona Krzysztof Dariusz;157;0.07 %;N
24.html;3;8;KW Oburzeni;Sajdel Paweł Piotr;58;0.03 %;N
24.html;3;9;KW Oburzeni;Konior Marta Izabela;102;0.05 %;N
24.html;3;10;KW Oburzeni;Dąbrowski Łukasz Mateusz;160;0.08 %;N
24.html;3;1;KWW Wspólnota Patriotyzm Solidarność;Urbańczyk Paweł Robert;355;0.17 %;N
24.html;3;2;KWW Wspólnota Patriotyzm Solidarność;Nyczka Barbara Aleksandra;115;0.05 %;N
24.html;3;3;KWW Wspólnota Patriotyzm Solidarność;Polok Michał Henryk;477;0.23 %;N
24.html;3;4;KWW Wspólnota Patriotyzm Solidarność;Soja Grażyna Jolanta;166;0.08 %;N
24.html;3;5;KWW Wspólnota Patriotyzm Solidarność;Haśko Sergiusz;180;0.09 %;N
24.html;3;6;KWW Wspólnota Patriotyzm Solidarność;Miłek Beata Joanna;248;0.12 %;N
24.html;3;1;KW Inicjatywa Obywatelska;Mazur Jarosław Józef;382;0.18 %;N
24.html;3;2;KW Inicjatywa Obywatelska;Musioł Dariusz Józef;287;0.14 %;N
24.html;3;3;KW Inicjatywa Obywatelska;Kielar Przemysław Tomasz;60;0.03 %;N
24.html;3;4;KW Inicjatywa Obywatelska;Krzywda Edward Jan;93;0.04 %;N
24.html;3;5;KW Inicjatywa Obywatelska;Zbijowska Agnieszka;140;0.07 %;N
24.html;3;6;KW Inicjatywa Obywatelska;Koptyńska Ilona Maria;88;0.04 %;N
24.html;3;7;KW Inicjatywa Obywatelska;Pośpiech Halina Teodozja;199;0.09 %;N
24.html;3;8;KW Inicjatywa Obywatelska;Rutka Marzena Marlena;179;0.08 %;N
24.html;3;1;KWW Niezależny Samorząd Województwa Śląskiego;Dzieńdziora Joanna Edyta;633;0.30 %;N
24.html;3;2;KWW Niezależny Samorząd Województwa Śląskiego;Olejko Katarzyna Beata;267;0.13 %;N
24.html;3;3;KWW Niezależny Samorząd Województwa Śląskiego;Myśliwiec Bogdan Czesław;832;0.40 %;N
24.html;3;4;KWW Niezależny Samorząd Województwa Śląskiego;Zieliński Julian Sylwester;262;0.12 %;N
24.html;3;5;KWW Niezależny Samorząd Województwa Śląskiego;Szczepara Mateusz Marek;98;0.05 %;N
24.html;3;6;KWW Niezależny Samorząd Województwa Śląskiego;Strojny Krzysztof;215;0.10 %;N
24.html;3;7;KWW Niezależny Samorząd Województwa Śląskiego;Włodarczyk Monika Joanna;274;0.13 %;N
24.html;3;8;KWW Niezależny Samorząd Województwa Śląskiego;Luberadzka Ilona;151;0.07 %;N
24.html;3;9;KWW Niezależny Samorząd Województwa Śląskiego;Dzieńdziora Iwona Wioleta;132;0.06 %;N
24.html;3;10;KWW Niezależny Samorząd Województwa Śląskiego;Lapczyk Urszula Maria;218;0.10 %;N
24.html;3;11;KWW Niezależny Samorząd Województwa Śląskiego;Grabska Mirosława Jolanta;104;0.05 %;N
24.html;3;12;KWW Niezależny Samorząd Województwa Śląskiego;Dychała Jerzy;127;0.06 %;N
24.html;3;13;KWW Niezależny Samorząd Województwa Śląskiego;Smolarek Małgorzata Katarzyna;196;0.09 %;N
24.html;3;14;KWW Niezależny Samorząd Województwa Śląskiego;Czyż Patryk;524;0.25 %;N
24.html;3;1;KWW Platforma Oburzonych;Lasocki Leszek;378;0.18 %;N
24.html;3;2;KWW Platforma Oburzonych;Świtała Zdzisław Paweł;115;0.05 %;N
24.html;3;3;KWW Platforma Oburzonych;Jaworek Justyna Ewa;229;0.11 %;N
24.html;3;4;KWW Platforma Oburzonych;Kozłowski Andrzej Piotr;148;0.07 %;N
24.html;3;5;KWW Platforma Oburzonych;Pachla Kamilla Maria;163;0.08 %;N
24.html;3;1;KWW Mniejszości na Śląsku;Porwoł Józef;1390;0.66 %;N
24.html;3;2;KWW Mniejszości na Śląsku;Leonarski Marek Edmund;140;0.07 %;N
24.html;3;3;KWW Mniejszości na Śląsku;Twardy Joanna Izabela;262;0.12 %;N
24.html;3;4;KWW Mniejszości na Śląsku;Mazurek Bernard Alfred;208;0.10 %;N
24.html;3;5;KWW Mniejszości na Śląsku;Gajda Krzysztof Donat;391;0.19 %;N
24.html;3;6;KWW Mniejszości na Śląsku;Gońka Joanna;166;0.08 %;N
24.html;3;7;KWW Mniejszości na Śląsku;Sosnowska Justyna Barbara;173;0.08 %;N
24.html;3;8;KWW Mniejszości na Śląsku;Faruga Arkadiusz Antoni;183;0.09 %;N
24.html;3;1;KW Twój Ruch;Kohut Łukasz Marcin;1435;0.68 %;N
24.html;3;2;KW Twój Ruch;Kopiec Maciej Kamil;289;0.14 %;N
24.html;3;3;KW Twój Ruch;Misztal Jolanta;242;0.11 %;N
24.html;3;4;KW Twój Ruch;Czekalla Marek Maksymilian;63;0.03 %;N
24.html;3;5;KW Twój Ruch;Gabzdyl Justyna Marta;98;0.05 %;N
24.html;3;6;KW Twój Ruch;Tomaszewski Jerzy Roman;101;0.05 %;N
24.html;3;7;KW Twój Ruch;Machacz Agnieszka Joanna;89;0.04 %;N
24.html;3;8;KW Twój Ruch;Stukator-Powroźnik Karina Sylwia;110;0.05 %;N
24.html;3;9;KW Twój Ruch;Marchewka Stefania Łucja;180;0.09 %;N
24.html;3;10;KW Twój Ruch;Fedoniuk Marcin Tadeusz;59;0.03 %;N
24.html;3;1;KW Ruch Autonomii Śląska;Wita Janusz Stanisław;8164;3.88 %;T
24.html;3;2;KW Ruch Autonomii Śląska;Polok Marek Bernard;4404;2.09 %;N
24.html;3;3;KW Ruch Autonomii Śląska;Fulneczek Leonard Henryk;2993;1.42 %;N
24.html;3;4;KW Ruch Autonomii Śląska;Sokół-Galwas Ewelina;886;0.42 %;N
24.html;3;5;KW Ruch Autonomii Śląska;Rubacha Przemysław Ryszard;340;0.16 %;N
24.html;3;6;KW Ruch Autonomii Śląska;Buszka Agnieszka Sabina;673;0.32 %;N
24.html;3;7;KW Ruch Autonomii Śląska;Chilmon Weronika Renata;271;0.13 %;N
24.html;3;8;KW Ruch Autonomii Śląska;Buczyński Jerzy Florian;278;0.13 %;N
24.html;3;9;KW Ruch Autonomii Śląska;Kuczera Janina Maria;985;0.47 %;N
24.html;3;10;KW Ruch Autonomii Śląska;Mehlich Klaudia Aniela;480;0.23 %;N
24.html;3;11;KW Ruch Autonomii Śląska;Tatarczyk Adam;659;0.31 %;N
24.html;3;12;KW Ruch Autonomii Śląska;Gołębiowska Mariola Krystyna;350;0.17 %;N
24.html;3;13;KW Ruch Autonomii Śląska;Jasiński Wojciech Tomasz;361;0.17 %;N
24.html;3;14;KW Ruch Autonomii Śląska;Gawliczek Krzysztof Marcin;1129;0.54 %;N
24.html;3;1;KW Liga Polskich Rodzin;Trzaska Stanisław Adrian;361;0.17 %;N
24.html;3;2;KW Liga Polskich Rodzin;Rudzka Mieczysława;215;0.10 %;N
24.html;3;3;KW Liga Polskich Rodzin;Grzyb Danuta Teresa;370;0.18 %;N
24.html;3;4;KW Liga Polskich Rodzin;Pacut Stanisław Jan;57;0.03 %;N
24.html;3;5;KW Liga Polskich Rodzin;Ćwiąkała Mieczysław Jan;124;0.06 %;N
24.html;3;6;KW Liga Polskich Rodzin;Cudak Maria Klementyna;493;0.23 %;N
24.html;3;1;PSL;Karasek Bronisław;4942;2.35 %;T
24.html;3;2;PSL;Bartusek Mariola Beata;990;0.47 %;N
24.html;2;1;PSL;Boniewski Leszek Stanisław;2610;1.29 %;N
24.html;2;2;PSL;Moroń Beata Monika;2168;1.07 %;N
24.html;2;3;PSL;Kanclerz Ilona Grażyna;1671;0.83 %;N
24.html;2;4;PSL;Huk Tomasz Waldemar;925;0.46 %;N
24.html;2;5;PSL;Jeleń Jacek Karol;1773;0.88 %;N
24.html;2;6;PSL;Szendera Waldemar Michał;1801;0.89 %;N
24.html;2;7;PSL;Sury Katarzyna Maria;560;0.28 %;N
24.html;2;8;PSL;Kotas Marcin Damian;1431;0.71 %;N
24.html;2;9;PSL;Pniok Adam Józef;1595;0.79 %;N
24.html;2;10;PSL;Miernik Anna Maria;717;0.36 %;N
24.html;2;11;PSL;Grzmil Beata Stanisława;408;0.20 %;N
24.html;2;12;PSL;Stefanek Krzysztof Wojciech;775;0.38 %;N
24.html;2;1;KW Demokracja Bezpośrednia;Naleźniak Krzysztof Jan;471;0.23 %;N
24.html;2;2;KW Demokracja Bezpośrednia;Połomska Grażyna Danuta;302;0.15 %;N
24.html;2;3;KW Demokracja Bezpośrednia;Miętkiewicz Ewa Irena;144;0.07 %;N
24.html;2;4;KW Demokracja Bezpośrednia;Moroń Tomasz Andrzej;290;0.14 %;N
24.html;2;5;KW Demokracja Bezpośrednia;Jaszczurowska Maria Antonina;87;0.04 %;N
24.html;2;6;KW Demokracja Bezpośrednia;Bernacki Krzysztof Andrzej;152;0.08 %;N
24.html;2;7;KW Demokracja Bezpośrednia;Pająk Patrycja Magdalena;397;0.20 %;N
24.html;2;8;KW Demokracja Bezpośrednia;Włos Roman Marian;60;0.03 %;N
24.html;2;9;KW Demokracja Bezpośrednia;Wójcik Agata Maria;355;0.18 %;N
24.html;2;10;KW Demokracja Bezpośrednia;Ryfka Juliusz Jerzy;55;0.03 %;N
24.html;2;11;KW Demokracja Bezpośrednia;Gulka Aleksandra Anna;110;0.05 %;N
24.html;2;12;KW Demokracja Bezpośrednia;Habrych Stanisław Włodzimierz;97;0.05 %;N
24.html;2;1;PiS;Borys-Szopa Bożena Teresa;18984;9.40 %;T
24.html;2;2;PiS;Czarnynoga Piotr Franciszek;10585;5.24 %;T
24.html;2;3;PiS;Gaża Grzegorz Krzysztof;5848;2.90 %;N
24.html;2;4;PiS;Masny Anna Iwona;3054;1.51 %;N
24.html;2;5;PiS;Zapała Stanisław;3120;1.55 %;N
24.html;2;6;PiS;Stolorz Alojzy Antoni;2988;1.48 %;N
24.html;2;7;PiS;Szłapa Krzysztof Piotr;1179;0.58 %;N
24.html;2;8;PiS;Sajdak Zbigniew Eugeniusz;1278;0.63 %;N
24.html;2;9;PiS;Morkis Agnieszka;1328;0.66 %;N
24.html;2;10;PiS;Mejsak Ryszard;919;0.46 %;N
24.html;2;11;PiS;Mróz Róża Jadwiga;1439;0.71 %;N
24.html;2;12;PiS;Sewielska Urszula Maria;1768;0.88 %;N
24.html;2;1;PO;Makowski Jarosław;18002;8.92 %;T
24.html;2;2;PO;Starc-Jażdżyk Martyna Beata;10541;5.22 %;T
24.html;2;3;PO;Gramatyka Michał Sebastian;12755;6.32 %;T
24.html;2;4;PO;Głombek Edyta Teresa;5250;2.60 %;N
24.html;2;5;PO;Stankowski Jacek Józef;1604;0.79 %;N
24.html;2;6;PO;Łuczak Zenon Eugeniusz;2095;1.04 %;N
24.html;2;7;PO;Jania Natalia;2619;1.30 %;N
24.html;2;8;PO;Krasuski Adam Piotr;1203;0.60 %;N
24.html;2;9;PO;Nowak Irena Mariola;1332;0.66 %;N
24.html;2;10;PO;Szczepaniok Piotr Ludwik;1199;0.59 %;N
24.html;2;11;PO;Nowak Jadwiga Rozalia;1256;0.62 %;N
24.html;2;12;PO;Śliwiok Michał Józef;1257;0.62 %;N
24.html;2;1;KWW Ruch Narodowy;Kalus Jakub Tomasz;864;0.43 %;N
24.html;2;2;KWW Ruch Narodowy;Tracki Krzysztof Piotr;305;0.15 %;N
24.html;2;3;KWW Ruch Narodowy;Węcki Dariusz Kazimierz;97;0.05 %;N
24.html;2;4;KWW Ruch Narodowy;Berk Bartosz;113;0.06 %;N
24.html;2;5;KWW Ruch Narodowy;Szostok Edyta Beata;296;0.15 %;N
24.html;2;6;KWW Ruch Narodowy;Sygiet Piotr Stefan;105;0.05 %;N
24.html;2;7;KWW Ruch Narodowy;Dzierzawa Monika Dorota;187;0.09 %;N
24.html;2;8;KWW Ruch Narodowy;Jesionek Piotr Mirosław;138;0.07 %;N
24.html;2;9;KWW Ruch Narodowy;Palion Monika Danuta;101;0.05 %;N
24.html;2;10;KWW Ruch Narodowy;Major Iwona;234;0.12 %;N
24.html;2;11;KWW Ruch Narodowy;Gwóźdź Paulina Magdalena;190;0.09 %;N
24.html;2;12;KWW Ruch Narodowy;Przystał Kornel Jerzy;113;0.06 %;N
24.html;2;1;SLD;Woźniak Jerzy Michał;4123;2.04 %;N
24.html;2;2;SLD;Zapart Katarzyna Urszula;2824;1.40 %;N
24.html;2;3;SLD;Moskwa Henryk Jan;948;0.47 %;N
24.html;2;4;SLD;Niedzwiedzki Łukasz Andrzej;622;0.31 %;N
24.html;2;5;SLD;Zarzycki Jarosław Piotr;635;0.31 %;N
24.html;2;6;SLD;Grad Jerzy Leon;749;0.37 %;N
24.html;2;7;SLD;Szumańska Magdalena Małgorzata;612;0.30 %;N
24.html;2;8;SLD;Wijas Grażyna Iwona;301;0.15 %;N
24.html;2;9;SLD;Fujawa Joanna Monika;389;0.19 %;N
24.html;2;10;SLD;Wojciechowska Małgorzata Maria;697;0.35 %;N
24.html;2;11;SLD;Szczerbowski Edward Maciej;924;0.46 %;N
24.html;2;12;SLD;Sablik Bogdan Ludwik;1057;0.52 %;N
24.html;2;1;KW Nowa Prawica — Janusza Korwin-Mikke;Sielańczyk Andrzej Wiesław;3812;1.89 %;N
24.html;2;2;KW Nowa Prawica — Janusza Korwin-Mikke;Rzepecka Anna Karolina;767;0.38 %;N
24.html;2;3;KW Nowa Prawica — Janusza Korwin-Mikke;Olejnik Monika;1216;0.60 %;N
24.html;2;4;KW Nowa Prawica — Janusza Korwin-Mikke;Guzik Karol;503;0.25 %;N
24.html;2;5;KW Nowa Prawica — Janusza Korwin-Mikke;Legkoszkur Olga Maria;271;0.13 %;N
24.html;2;6;KW Nowa Prawica — Janusza Korwin-Mikke;Mendera Łukasz Jan;371;0.18 %;N
24.html;2;7;KW Nowa Prawica — Janusza Korwin-Mikke;Miczołek Magdalena Barbara;276;0.14 %;N
24.html;2;8;KW Nowa Prawica — Janusza Korwin-Mikke;Rzepecki Marcin Paweł;502;0.25 %;N
24.html;2;1;KW Oburzeni;Świtoń Kazimierz Antoni;670;0.33 %;N
24.html;2;2;KW Oburzeni;Mazanek Tadeusz Wojciech;70;0.03 %;N
24.html;2;3;KW Oburzeni;Bielnicki Jerzy Władysław;67;0.03 %;N
24.html;2;4;KW Oburzeni;Gniździa Patrycja Elżbieta;107;0.05 %;N
24.html;2;5;KW Oburzeni;Polczyk Wiesław;106;0.05 %;N
24.html;2;6;KW Oburzeni;Malarz Karolina Lucyna;208;0.10 %;N
24.html;2;7;KW Oburzeni;Grzanecka-Urbaniak Regina;58;0.03 %;N
24.html;2;8;KW Oburzeni;Kapuścik Agata Bernadeta;193;0.10 %;N
24.html;2;1;KWW Wspólnota Patriotyzm Solidarność;Lasocki Adrian;294;0.15 %;N
24.html;2;2;KWW Wspólnota Patriotyzm Solidarność;Radziszewski Piotr Ireneusz;103;0.05 %;N
24.html;2;3;KWW Wspólnota Patriotyzm Solidarność;Bernaś-Gałeczka Małgorzata Teresa;109;0.05 %;N
24.html;2;4;KWW Wspólnota Patriotyzm Solidarność;Piecha Halina;333;0.16 %;N
24.html;2;5;KWW Wspólnota Patriotyzm Solidarność;Marcinowski Łukasz Wojciech;87;0.04 %;N
24.html;2;6;KWW Wspólnota Patriotyzm Solidarność;Habera Sylwia Beata;75;0.04 %;N
24.html;2;7;KWW Wspólnota Patriotyzm Solidarność;Grela Grzegorz Tadeusz;183;0.09 %;N
24.html;2;1;KW Inicjatywa Obywatelska;Tuszyńska Grażyna Bogusława;772;0.38 %;N
24.html;2;2;KW Inicjatywa Obywatelska;Zbijowski Krzysztof Eugeniusz;236;0.12 %;N
24.html;2;3;KW Inicjatywa Obywatelska;Koszyk Małgorzata;209;0.10 %;N
24.html;2;4;KW Inicjatywa Obywatelska;Mazur Ewa Iwona;533;0.26 %;N
24.html;2;5;KW Inicjatywa Obywatelska;Winszczyk Andrzej Ryszard;54;0.03 %;N
24.html;2;6;KW Inicjatywa Obywatelska;Wyszyński Amadeusz;109;0.05 %;N
24.html;2;7;KW Inicjatywa Obywatelska;Baranowski Krzysztof;237;0.12 %;N
24.html;2;1;KWW Niezależny Samorząd Województwa Śląskiego;Widera Zbigniew Marian;1616;0.80 %;N
24.html;2;2;KWW Niezależny Samorząd Województwa Śląskiego;Rott Dariusz Mirosław;410;0.20 %;N
24.html;2;3;KWW Niezależny Samorząd Województwa Śląskiego;Stawnicka Jadwiga Maria;456;0.23 %;N
24.html;2;4;KWW Niezależny Samorząd Województwa Śląskiego;Kałuża Jolanta Małgorzata;966;0.48 %;N
24.html;2;5;KWW Niezależny Samorząd Województwa Śląskiego;Połap Jacek Marek;347;0.17 %;N
24.html;2;6;KWW Niezależny Samorząd Województwa Śląskiego;Mol Jolanta Marta;803;0.40 %;N
24.html;2;7;KWW Niezależny Samorząd Województwa Śląskiego;Kuś Jacek Józef;754;0.37 %;N
24.html;2;8;KWW Niezależny Samorząd Województwa Śląskiego;Wierzbik-Strońska Magdalena;177;0.09 %;N
24.html;2;9;KWW Niezależny Samorząd Województwa Śląskiego;Wnuk Rafał Stefan;303;0.15 %;N
24.html;2;10;KWW Niezależny Samorząd Województwa Śląskiego;Konopelska Wiesława Anna;151;0.07 %;N
24.html;2;11;KWW Niezależny Samorząd Województwa Śląskiego;Hołda Karolina Anna;343;0.17 %;N
24.html;2;12;KWW Niezależny Samorząd Województwa Śląskiego;Korbasiewicz Mirosław Adam;203;0.10 %;N
24.html;2;1;KWW Jedyne Takie Województwo;Wilczyński Rafał Henryk;195;0.10 %;N
24.html;2;2;KWW Jedyne Takie Województwo;Gawliczek Jadwiga Albina;184;0.09 %;N
24.html;2;3;KWW Jedyne Takie Województwo;Karski Bogdan;98;0.05 %;N
24.html;2;4;KWW Jedyne Takie Województwo;Kaczmarczyk Sonia Joanna;236;0.12 %;N
24.html;2;5;KWW Jedyne Takie Województwo;Trojak Wacław;92;0.05 %;N
24.html;2;1;KWW Platforma Oburzonych;Drynda Jerzy Walenty;331;0.16 %;N
24.html;2;2;KWW Platforma Oburzonych;Otrzonsek Brygida Barbara;97;0.05 %;N
24.html;2;3;KWW Platforma Oburzonych;Słota Joanna Bożena;170;0.08 %;N
24.html;2;4;KWW Platforma Oburzonych;Misielak Michał Edward;62;0.03 %;N
24.html;2;5;KWW Platforma Oburzonych;Kondaszewski Władysław;32;0.02 %;N
24.html;2;6;KWW Platforma Oburzonych;Tkacz Szymon Michał;156;0.08 %;N
24.html;2;7;KWW Platforma Oburzonych;Fryc Jacek Marian;89;0.04 %;N
24.html;2;8;KWW Platforma Oburzonych;Rzeźniczek Renata Maria;160;0.08 %;N
24.html;2;1;KWW Mniejszości na Śląsku;Sojka Andrzej Antoni;856;0.42 %;N
24.html;2;2;KWW Mniejszości na Śląsku;Duś Ewa Daniela;255;0.13 %;N
24.html;2;3;KWW Mniejszości na Śląsku;Tomala Michał Henryk;273;0.14 %;N
24.html;2;4;KWW Mniejszości na Śląsku;Blawicki Ewa Lidia;81;0.04 %;N
24.html;2;5;KWW Mniejszości na Śląsku;Reclik Krzysztof Waldemar;92;0.05 %;N
24.html;2;6;KWW Mniejszości na Śląsku;Łuczak Barbara;264;0.13 %;N
24.html;2;7;KWW Mniejszości na Śląsku;Sowa Erwin Alojzy;270;0.13 %;N
24.html;2;1;KW Twój Ruch;Borowiec Jerzy Zygmunt;710;0.35 %;N
24.html;2;2;KW Twój Ruch;Józefowicz Jolanta Joanna;249;0.12 %;N
24.html;2;3;KW Twój Ruch;Derkowski Adam;80;0.04 %;N
24.html;2;4;KW Twój Ruch;Kotarska Dominika Żaneta;149;0.07 %;N
24.html;2;5;KW Twój Ruch;Piotrowska Marta Agnieszka;176;0.09 %;N
24.html;2;6;KW Twój Ruch;Kokosińska Agata Anna;126;0.06 %;N
24.html;2;7;KW Twój Ruch;Klapiński Jacek Adam;60;0.03 %;N
24.html;2;8;KW Twój Ruch;Jeleń Ewa;278;0.14 %;N
24.html;2;9;KW Twój Ruch;Mierczak-Gołębiowska Anna Katarzyna;29;0.01 %;N
24.html;2;10;KW Twój Ruch;Bereś Przemysław Wojciech;84;0.04 %;N
24.html;2;1;KW Ruch Autonomii Śląska;Gorzelik Jerzy Zdzisław;15806;7.83 %;T
24.html;2;2;KW Ruch Autonomii Śląska;Pająk Roman Paweł;2640;1.31 %;N
24.html;2;3;KW Ruch Autonomii Śląska;Bromboszcz Marek Alojzy;2218;1.10 %;N
24.html;2;4;KW Ruch Autonomii Śląska;Szczodra Ewa Bożena;902;0.45 %;N
24.html;2;5;KW Ruch Autonomii Śląska;Dyrda Izabela Aldona;1717;0.85 %;N
24.html;2;6;KW Ruch Autonomii Śląska;Kraczla Andrzej Piotr;304;0.15 %;N
24.html;2;7;KW Ruch Autonomii Śląska;Jerczyński Dariusz Marek;225;0.11 %;N
24.html;2;8;KW Ruch Autonomii Śląska;Zielosko Joanna Maria;1127;0.56 %;N
24.html;2;9;KW Ruch Autonomii Śląska;Górecka Zuzanna Marianna;734;0.36 %;N
24.html;2;10;KW Ruch Autonomii Śląska;Bainka Marta Magdalena;790;0.39 %;N
24.html;2;11;KW Ruch Autonomii Śląska;Prządka Wojciech Jan;518;0.26 %;N
24.html;2;12;KW Ruch Autonomii Śląska;Zarzycki Grzegorz Adam;884;0.44 %;N
24.html;2;1;KW Liga Polskich Rodzin;Zygmunt Maciej Janusz;313;0.16 %;N
24.html;2;2;KW Liga Polskich Rodzin;Pietrzak Józef;222;0.11 %;N
24.html;2;3;KW Liga Polskich Rodzin;Jońska Grażyna Agata;277;0.14 %;N
24.html;2;4;KW Liga Polskich Rodzin;Trzaska Ewa Teresa;474;0.23 %;N
24.html;2;5;KW Liga Polskich Rodzin;Szulc Krystyna Józefa;567;0.28 %;N
24.html;5;7;PO;Pasternak Janusz Paweł;3834;2.45 %;T
24.html;5;6;KW Ruch Autonomii Śląska;Smuda Marek Piotr;757;0.48 %;N
24.html;5;10;KW Ruch Autonomii Śląska;Gorol Janusz Krzysztof;1995;1.27 %;N
24.html;5;2;KW Ruch Autonomii Śląska;Otte Joachim Józef;6221;3.97 %;N
24.html;5;2;KWW Mniejszości na Śląsku;Sawicka Gizela Jadwiga;429;0.27 %;N
24.html;5;1;KW Twój Ruch;Jeleń Kazimierz Jerzy;405;0.26 %;N
24.html;5;3;KWW Platforma Oburzonych;Wilkowska Emilia Grażyna;125;0.08 %;N
24.html;5;3;KWW Niezależny Samorząd Województwa Śląskiego;Kaczmarzyk Zenon Wacław;331;0.21 %;N
24.html;5;7;KWW Niezależny Samorząd Województwa Śląskiego;Krybus Maria Aniela;460;0.29 %;N
24.html;5;9;KW Inicjatywa Obywatelska;Lipińska Natalia Iwona;190;0.12 %;N
24.html;5;4;KWW Wspólnota Patriotyzm Solidarność;Włosińska Mariola Monika;83;0.05 %;N
24.html;5;1;KW Inicjatywa Obywatelska;Jagusiak Włodzimierz;134;0.09 %;N
24.html;5;9;KW Oburzeni;Pierwieniec Arkadiusz Krzysztof;63;0.04 %;N
24.html;5;2;KW Nowa Prawica — Janusza Korwin-Mikke;Banasiewicz Beata Anna;1118;0.71 %;N
24.html;5;1;KW Oburzeni;Słomka Adam Andrzej;592;0.38 %;N
24.html;5;10;SLD;Nawrat Mariusz Michał;374;0.24 %;N
24.html;5;7;KWW Ruch Narodowy;Janek Filip Łukasz;140;0.09 %;N
24.html;5;2;SLD;Krótki Jerzy Grzegorz;989;0.63 %;N
24.html;5;3;KWW Ruch Narodowy;Fiedorowicz Mateusz;381;0.24 %;N
24.html;5;3;PO;Wal Mariusz Andrzej;1715;1.10 %;N
24.html;5;11;PiS;Grobelka Janusz Piotr;1118;0.71 %;N
24.html;5;9;KW Demokracja Bezpośrednia;Działo Maria;140;0.09 %;N
24.html;5;3;PiS;Pabis Jerzy Bogusław;2239;1.43 %;N
